Unit,Time,Setting1,Setting2,Setting3,FanInletTemp,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,FanInletPres,BypassDuctPres,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,EnginePresRatio,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BurnerFuelAirRatio,BleedEnthalpy,DemandFanSpeed,DemandCorrFanSpeed,HPTCoolantBleed,LPTCoolantBleed
96,265,0.0005,0.0001,100,518.67,642.85,1590.86,1412.99,14.62,21.61,552.94,2388.12,9057.1,1.3,47.86,520.92,2388.04,8137.8,8.4759,0.03,395,2388,100,38.8,23.2587
96,266,0.0019,0.0001,100,518.67,642.96,1591.67,1415.19,14.62,21.61,552.96,2388.15,9064.08,1.3,47.88,520.39,2388.17,8138.45,8.4645,0.03,394,2388,100,38.58,23.2004
96,267,-0.002,-0.0002,100,518.67,642.74,1591.84,1422.18,14.62,21.61,552.98,2388.11,9062.66,1.3,47.65,521.2,2388.12,8138.08,8.4632,0.03,394,2388,100,38.55,23.2158
96,268,-0.0004,-0.0005,100,518.67,642.56,1594.89,1406.85,14.62,21.61,553.8,2388.11,9060.55,1.3,47.68,521.06,2388.18,8135.63,8.4387,0.03,394,2388,100,38.78,23.2077
96,269,-0.0001,0.0002,100,518.67,642.88,1591.78,1412.08,14.62,21.61,552.93,2388.11,9061.66,1.3,47.77,520.97,2388.14,8138.41,8.4476,0.03,394,2388,100,38.71,23.1073
96,270,-0.0007,0.0003,100,518.67,643.24,1592.6,1415.18,14.62,21.61,552.94,2388.15,9068.55,1.3,47.62,520.99,2388.18,8135.78,8.4505,0.03,392,2388,100,38.6,23.2532
96,271,0.0009,0.0005,100,518.67,643.15,1593,1406.1,14.62,21.61,553.01,2388.14,9061.32,1.3,47.72,520.98,2388.17,8137.25,8.4977,0.03,393,2388,100,38.77,23.117
96,272,-0.0004,-0.0004,100,518.67,642.96,1585.65,1414.21,14.62,21.61,552.4,2388.11,9062.27,1.3,47.78,520.77,2388.12,8141.48,8.4686,0.03,393,2388,100,38.76,23.2366
96,273,-0.0004,0.0002,100,518.67,643.32,1599.47,1413.71,14.62,21.61,553.26,2388.15,9062.13,1.3,47.62,520.53,2388.13,8141.75,8.4588,0.03,395,2388,100,38.86,23.0915
96,274,0.002,-0.0001,100,518.67,642.65,1595.03,1413.64,14.62,21.61,552.76,2388.15,9070.82,1.3,47.74,520.76,2388.19,8141.99,8.4717,0.03,395,2388,100,38.6,23.1534
96,275,0.0003,0.0003,100,518.67,642.91,1595.86,1410.38,14.62,21.61,552.33,2388.12,9058.77,1.3,47.82,520.55,2388.12,8134.82,8.4634,0.03,393,2388,100,38.74,23.2818
96,276,-0.0013,0.0003,100,518.67,642.88,1603.35,1416.09,14.62,21.61,552.78,2388.2,9063.77,1.3,47.67,520.27,2388.14,8142.68,8.4777,0.03,394,2388,100,38.61,23.2954
96,277,-0.0013,0.0005,100,518.67,643.07,1592.24,1418.79,14.62,21.61,553.2,2388.18,9059.8,1.3,47.94,520.41,2388.17,8141.37,8.4899,0.03,395,2388,100,38.73,23.2931
96,278,-0.0015,-0.0002,100,518.67,642.97,1589.3,1414.27,14.62,21.61,552.7,2388.11,9063.55,1.3,47.7,520.95,2388.1,8139.96,8.4559,0.03,396,2388,100,38.61,23.2727
96,279,-0.0014,0.0002,100,518.67,642.86,1600.83,1416.58,14.62,21.61,553.41,2388.13,9064.81,1.3,47.73,520.43,2388.15,8135.43,8.4716,0.03,394,2388,100,38.74,23.1914
96,280,0.0005,0.0005,100,518.67,642.85,1593.45,1420.77,14.62,21.61,552.36,2388.16,9061.63,1.3,47.87,520.53,2388.21,8144.3,8.4744,0.03,394,2388,100,38.75,23.3031
96,281,0.0022,-0.0001,100,518.67,642.96,1589.04,1409.52,14.62,21.61,552.28,2388.15,9061.95,1.3,47.88,521.59,2388.12,8142.77,8.4537,0.03,394,2388,100,38.76,23.25
96,282,0.0034,0.0003,100,518.67,642.71,1593.79,1416.24,14.62,21.61,552.27,2388.09,9065.04,1.3,47.85,520.5,2388.12,8139.91,8.4415,0.03,395,2388,100,38.7,23.193
96,283,-0.0009,0,100,518.67,643.19,1593.18,1421.4,14.62,21.61,553.39,2388.11,9069.47,1.3,47.8,520.26,2388.23,8138.12,8.4922,0.03,394,2388,100,38.87,23.1892
96,284,-0.0024,0.0002,100,518.67,643.3,1602.23,1413.76,14.62,21.61,552.09,2388.12,9066.62,1.3,47.72,520.59,2388.11,8141.39,8.4749,0.03,395,2388,100,38.53,23.3001
96,285,-0.0038,0.0001,100,518.67,642.52,1593.16,1415.2,14.62,21.61,552,2388.2,9068.67,1.3,47.77,520.74,2388.16,8144.54,8.4857,0.03,394,2388,100,38.73,23.1449
96,286,0.0021,0.0002,100,518.67,642.84,1601.01,1416.19,14.62,21.61,552.56,2388.15,9067.6,1.3,47.91,520.16,2388.17,8140.08,8.502,0.03,395,2388,100,38.59,23.1976
96,287,0.0035,-0.0002,100,518.67,642.92,1599.22,1418.5,14.62,21.61,552.71,2388.18,9065.88,1.3,47.86,520.88,2388.12,8140.46,8.5066,0.03,396,2388,100,38.73,23.1783
96,288,0.0038,-0.0001,100,518.67,643.1,1598.31,1421.8,14.62,21.61,552.74,2388.12,9069.11,1.3,47.71,520.71,2388.16,8139.41,8.4958,0.03,396,2388,100,38.85,23.2128
96,289,0.0024,-0.0004,100,518.67,643.48,1589.88,1417.83,14.62,21.61,552.31,2388.24,9059.58,1.3,47.91,520.68,2388.21,8139.73,8.4471,0.03,395,2388,100,38.76,23.0072
96,290,-0.0003,-0.0001,100,518.67,643.32,1599.77,1421.42,14.62,21.61,553.32,2388.21,9063.24,1.3,47.93,520.51,2388.13,8135.35,8.4582,0.03,395,2388,100,38.6,23.273
96,291,0.0026,-0.0003,100,518.67,642.44,1599.32,1426.5,14.62,21.61,552.71,2388.18,9067.2,1.3,47.88,520.73,2388.19,8140.33,8.464,0.03,397,2388,100,38.55,23.2071
96,292,0.0025,-0.0004,100,518.67,643.22,1599.71,1417.07,14.62,21.61,552.6,2388.18,9067.72,1.3,47.86,520.47,2388.13,8141.6,8.4644,0.03,395,2388,100,38.67,23.1544
96,293,-0.0017,0.0001,100,518.67,643.57,1596.51,1421.48,14.62,21.61,551.64,2388.2,9064.5,1.3,47.74,520.77,2388.11,8134.85,8.466,0.03,394,2388,100,38.46,23.114
96,294,-0.002,0.0003,100,518.67,643.67,1601.09,1412.83,14.62,21.61,552.95,2388.14,9067.71,1.3,47.93,520.15,2388.22,8144.73,8.4812,0.03,394,2388,100,38.57,23.1354
96,295,-0.0021,-0.0004,100,518.67,643.64,1601.01,1417.53,14.62,21.61,552.74,2388.23,9066.39,1.3,47.81,520.44,2388.18,8143.83,8.4699,0.03,396,2388,100,38.46,23.2896
96,296,0.0007,0.0003,100,518.67,643.34,1599.4,1427.1,14.62,21.61,552.06,2388.15,9054.91,1.3,47.73,521.19,2388.19,8145.42,8.4935,0.03,392,2388,100,38.61,23.1054
96,297,-0.0021,0.0002,100,518.67,643.15,1594.18,1416.14,14.62,21.61,552.01,2388.18,9070.58,1.3,47.88,520.15,2388.23,8136.41,8.4663,0.03,396,2388,100,38.44,23.1551
96,298,0.0001,0,100,518.67,643.34,1602.08,1428.24,14.62,21.61,552.46,2388.17,9067.22,1.3,47.87,520.98,2388.15,8138.05,8.4852,0.03,396,2388,100,38.57,23.1607
96,299,-0.0004,-0.0001,100,518.67,642.91,1608.62,1418.54,14.62,21.61,552.12,2388.18,9061.81,1.3,47.93,520.65,2388.17,8138.86,8.4851,0.03,395,2388,100,38.64,23.2477
96,300,-0.0009,-0.0001,100,518.67,643.29,1601.55,1417.98,14.62,21.61,551.45,2388.2,9069.31,1.3,47.79,521.02,2388.18,8142.51,8.5295,0.03,395,2388,100,38.7,23.1168
96,301,-0.0025,-0.0004,100,518.67,643.82,1600.94,1428.54,14.62,21.61,552.32,2388.15,9071.12,1.3,47.85,520.84,2388.19,8144.59,8.5172,0.03,393,2388,100,38.61,23.1598
96,302,0.0008,0.0005,100,518.67,643.51,1595.33,1413.99,14.62,21.61,552.03,2388.21,9064.78,1.3,47.92,520.94,2388.17,8140.47,8.4821,0.03,396,2388,100,38.58,23.1788
96,303,-0.0045,0.0002,100,518.67,643.43,1601.56,1419.64,14.62,21.61,552.52,2388.21,9064.74,1.3,48.03,520.16,2388.24,8139.25,8.4888,0.03,396,2388,100,38.58,23.1447
96,304,0.0018,-0.0001,100,518.67,643.5,1600.37,1423.31,14.62,21.61,551.83,2388.22,9068.54,1.3,48.13,520.45,2388.19,8146.04,8.5028,0.03,394,2388,100,38.5,23.2297
96,305,-0.0013,-0.0001,100,518.67,643.21,1591.05,1425.69,14.62,21.61,552.46,2388.15,9059.71,1.3,47.91,520.05,2388.21,8140.97,8.5092,0.03,393,2388,100,38.73,23.1561
96,306,-0.0012,-0.0003,100,518.67,643.73,1596.28,1418.72,14.62,21.61,552.27,2388.18,9068.24,1.3,47.95,520.48,2388.14,8138.32,8.4708,0.03,394,2388,100,38.7,23.2241
96,307,0.0034,-0.0003,100,518.67,643.14,1590.44,1420.58,14.62,21.61,551.68,2388.18,9064.16,1.3,47.87,519.82,2388.15,8138.09,8.5084,0.03,394,2388,100,38.6,23.2222
96,308,0,0.0002,100,518.67,643.26,1601.04,1425.46,14.62,21.61,552.35,2388.22,9071.81,1.3,48,520.77,2388.19,8145.81,8.4763,0.03,394,2388,100,38.5,23.137
96,309,-0.0012,0.0003,100,518.67,643.23,1595.06,1423.02,14.62,21.61,552.02,2388.25,9068.47,1.3,48,520.91,2388.19,8140.36,8.5269,0.03,396,2388,100,38.48,23.1215
96,310,-0.0018,0.0004,100,518.67,642.97,1592.28,1417.02,14.62,21.61,551.78,2388.15,9075.63,1.3,48.11,520.13,2388.24,8135.02,8.496,0.03,398,2388,100,38.6,23.1111
96,311,0.0028,-0.0002,100,518.67,643.07,1597.94,1420.88,14.62,21.61,552.34,2388.19,9063.69,1.3,48.03,520.72,2388.22,8143.33,8.4897,0.03,395,2388,100,38.47,23.1538
96,312,0.0018,0.0005,100,518.67,643.57,1596.22,1421.81,14.62,21.61,551.16,2388.22,9073.59,1.3,47.99,520.35,2388.19,8135.27,8.4472,0.03,396,2388,100,38.41,23.1584
96,313,-0.0024,0.0001,100,518.67,643.67,1599.44,1417.06,14.62,21.61,551.91,2388.19,9065.93,1.3,47.92,520.28,2388.22,8144.75,8.5067,0.03,395,2388,100,38.62,23.1101
96,314,0.003,0.0001,100,518.67,643.66,1599.37,1425.25,14.62,21.61,552.15,2388.19,9063.24,1.3,48.1,519.59,2388.22,8141.07,8.4917,0.03,397,2388,100,38.41,23.1374
96,315,0.0008,0.0001,100,518.67,643.89,1596.52,1419.81,14.62,21.61,551.27,2388.26,9061.37,1.3,47.88,519.82,2388.14,8142.63,8.5116,0.03,394,2388,100,38.53,23.1329
96,316,-0.0002,-0,100,518.67,643.32,1594.62,1416.36,14.62,21.61,552.22,2388.21,9068.3,1.3,48.07,520.61,2388.2,8141.09,8.4946,0.03,396,2388,100,38.57,23.0648
96,317,-0.0008,0.0001,100,518.67,643.43,1602.6,1423.25,14.62,21.61,551.61,2388.2,9076.05,1.3,48.07,519.81,2388.19,8139.6,8.508,0.03,396,2388,100,38.42,23.1558
96,318,0.0006,0.0003,100,518.67,643.01,1599.14,1416.3,14.62,21.61,551.87,2388.16,9069.61,1.3,48.02,520.02,2388.23,8143.24,8.4865,0.03,397,2388,100,38.57,23.1202
96,319,0.0001,-0.0002,100,518.67,643.34,1592.75,1423.84,14.62,21.61,552.01,2388.2,9069.04,1.3,47.88,520.05,2388.18,8140.3,8.475,0.03,397,2388,100,38.45,23.0792
96,320,0.0008,-0.0003,100,518.67,643.24,1594.58,1428.81,14.62,21.61,551.54,2388.26,9067.99,1.3,47.99,520.19,2388.25,8141.4,8.5188,0.03,396,2388,100,38.55,23.0632
96,321,-0.0022,-0.0002,100,518.67,643.48,1591.28,1424.22,14.62,21.61,552.05,2388.19,9073.42,1.3,47.98,520.73,2388.23,8143.73,8.4949,0.03,395,2388,100,38.5,23.0989
96,322,-0.0012,0,100,518.67,643.84,1592.24,1420.86,14.62,21.61,551.95,2388.22,9064.5,1.3,48.11,520.27,2388.23,8144.46,8.5024,0.03,396,2388,100,38.41,23.1199
96,323,-0.0034,0.0002,100,518.67,643.13,1598.09,1428.51,14.62,21.61,551.75,2388.15,9070.76,1.3,48.21,520.26,2388.24,8141.69,8.4715,0.03,396,2388,100,38.37,23.1919
96,324,0.0003,-0,100,518.67,643.85,1603.01,1428.1,14.62,21.61,551.92,2388.27,9069.3,1.3,48.05,520.3,2388.21,8144.13,8.4761,0.03,395,2388,100,38.47,23.0053
96,325,-0.0019,0.0005,100,518.67,643.57,1602.58,1429.81,14.62,21.61,551.29,2388.25,9069.77,1.3,48.16,519.72,2388.22,8143.15,8.5615,0.03,396,2388,100,38.55,22.8942
96,326,0.001,0.0001,100,518.67,643.72,1591.42,1425.74,14.62,21.61,551.35,2388.22,9064.41,1.3,48.05,519.97,2388.23,8145.9,8.5195,0.03,395,2388,100,38.39,23.1027
96,327,0.0019,-0,100,518.67,643.69,1604.73,1430.58,14.62,21.61,551.5,2388.24,9064.7,1.3,47.99,520.09,2388.22,8141,8.5208,0.03,395,2388,100,38.4,23.0722
96,328,-0.0001,0.0005,100,518.67,643.62,1598.42,1430.42,14.62,21.61,550.82,2388.22,9069.87,1.3,48.03,519.14,2388.28,8136.92,8.5124,0.03,397,2388,100,38.38,23.1484
96,329,0.0025,0.0002,100,518.67,643.43,1599.78,1426.81,14.62,21.61,551.5,2388.26,9068.69,1.3,48.26,519.88,2388.22,8142.85,8.5264,0.03,397,2388,100,38.42,23.072
96,330,0.0028,-0.0002,100,518.67,644,1602.21,1432.39,14.62,21.61,551.43,2388.23,9075.54,1.3,48.14,519.99,2388.23,8144.98,8.5336,0.03,395,2388,100,38.5,23.0216
96,331,-0.001,0.0002,100,518.67,643.88,1601.34,1431.16,14.62,21.61,551.52,2388.25,9071.86,1.3,48.02,520.23,2388.27,8143.42,8.5055,0.03,395,2388,100,38.27,23.0869
96,332,-0.0034,0.0005,100,518.67,643.45,1603.59,1432.65,14.62,21.61,551.38,2388.25,9075.89,1.3,48.13,519.47,2388.25,8142.08,8.5109,0.03,395,2388,100,38.53,23.0965
96,333,0.0015,0.0004,100,518.67,644.2,1603.88,1426.93,14.62,21.61,551.45,2388.21,9073.41,1.3,48.08,519.49,2388.2,8140.98,8.5158,0.03,396,2388,100,38.3,23.0309
96,334,-0.0028,-0.0002,100,518.67,643.62,1599.47,1431.08,14.62,21.61,551.14,2388.22,9077.86,1.3,48.22,519.48,2388.27,8145.65,8.5165,0.03,395,2388,100,38.63,23.1059
96,335,0.0001,0.0005,100,518.67,644.13,1595.57,1430.52,14.62,21.61,551.64,2388.24,9075.38,1.3,48.1,519.61,2388.25,8143.74,8.5615,0.03,396,2388,100,38.51,23.0118
96,336,-0.0031,-0.0005,100,518.67,643.74,1599.2,1432.12,14.62,21.61,550.78,2388.28,9075.64,1.3,48.17,519.18,2388.24,8144.03,8.5022,0.03,397,2388,100,38.36,23.0258
